C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_21_647.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_21_647.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_21_647.jpg, 0, 0, 0, 8.061666E-05
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_21_749.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_21_749.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_21_749.jpg, 0, 0, 0, 8.071271E-05
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_21_849.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_21_849.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_21_849.jpg, 0, 0, 0, 8.032566E-05
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_21_951.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_21_951.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_21_951.jpg, 0, 0, 0, 8.038202E-05
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_050.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_050.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_050.jpg, 0, 0, 0, 8.043308E-05
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_152.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_152.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_152.jpg, 0, 0, 0, 8.049019E-05
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_252.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_252.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_252.jpg, 0, 0.1166133, 0, 0.05756508
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_354.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_354.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_354.jpg, 0, 0.4183764, 0, 0.3817222
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_455.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_455.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_455.jpg, 0, 0.7175173, 0, 1.017925
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_557.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_557.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_557.jpg, 0, 1, 0, 2.024777
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_658.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_658.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_658.jpg, 0, 1, 0, 3.140817
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_757.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_757.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_757.jpg, 0, 1, 0, 4.314417
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_858.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_858.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_858.jpg, 0, 1, 0, 5.477005
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_22_958.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_22_958.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_22_958.jpg, 0, 1, 0, 6.628448
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_059.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_059.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_059.jpg, 0, 1, 0, 7.768711
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_160.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_160.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_160.jpg, 0, 1, 0, 8.897014
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_260.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_260.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_260.jpg, 0, 1, 0, 10.01516
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_361.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_361.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_361.jpg, 0, 1, 0, 11.12232
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_461.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_461.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_461.jpg, 0, 1, 0, 11.96929
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_561.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_561.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_561.jpg, -0.203622, 1, 0, 13.17641
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_662.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_662.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_662.jpg, -0.02497163, 1, 0, 14.16725
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_763.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_763.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_763.jpg, 0, 1, 0, 15.5327
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_864.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_864.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_864.jpg, 0, 1, 0, 16.32571
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_23_963.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_23_963.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_23_963.jpg, -0.0332784, 1, 0, 17.6068
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_064.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_064.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_064.jpg, -0.1863302, 1, 0, 18.42525
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_166.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_166.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_166.jpg, 0, 1, 0, 19.59736
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_267.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_267.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_267.jpg, 0, 1, 0, 20.49869
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_368.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_368.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_368.jpg, 0, 1, 0, 21.57951
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_470.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_470.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_470.jpg, -0.2133252, 1, 0, 22.51007
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_571.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_571.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_571.jpg, -0.01382431, 1, 0, 23.49463
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_671.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_671.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_671.jpg, 0, 1, 0, 24.45689
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_773.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_773.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_773.jpg, -0.2634051, 1, 0, 25.58355
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_875.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_875.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_875.jpg, -0.2085319, 1, 0, 26.46351
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_24_974.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_24_974.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_24_974.jpg, 0, 1, 0, 27.40166
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_075.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_075.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_075.jpg, 0, 1, 0, 28.33095
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_175.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_175.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_175.jpg, 0, 1, 0, 29.25384
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_277.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_277.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_277.jpg, 0, 1, 0, 30.16788
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_378.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_378.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_378.jpg, -0.1401798, 1, 0, 30.18521
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_478.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_478.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_478.jpg, -0.2297649, 1, 0, 30.18315
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_579.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_579.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_579.jpg, 0, 1, 0, 30.18848
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_681.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_681.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_681.jpg, 0, 1, 0, 30.19009
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_782.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_782.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_782.jpg, -0.2343972, 1, 0, 30.17853
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_883.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_883.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_883.jpg, 0, 1, 0, 30.18926
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_25_983.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_25_983.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_25_983.jpg, 0, 1, 0, 30.19022
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_083.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_083.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_083.jpg, 0, 1, 0, 30.19028
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_184.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_184.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_184.jpg, -0.1932942, 1, 0, 30.18076
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_285.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_285.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_285.jpg, 0, 1, 0, 30.19002
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_385.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_385.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_385.jpg, 0, 1, 0, 30.19016
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_486.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_486.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_486.jpg, -0.0337281, 1, 0, 30.19024
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_587.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_587.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_587.jpg, -0.04913789, 1, 0, 30.19062
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_688.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_688.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_688.jpg, 0, 1, 0, 30.19033
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_789.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_789.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_789.jpg, -0.0721764, 1, 0, 30.1894
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_890.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_890.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_890.jpg, -0.1123944, 1, 0, 30.18984
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_26_990.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_26_990.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_26_990.jpg, 0, 1, 0, 30.18998
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_091.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_091.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_091.jpg, -0.1088454, 1, 0, 30.18793
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_192.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_192.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_192.jpg, 0, 1, 0, 30.19022
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_294.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_294.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_294.jpg, -0.1430133, 1, 0, 30.1855
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_394.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_394.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_394.jpg, 0, 1, 0, 30.18987
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_495.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_495.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_495.jpg, -0.1199247, 1, 0, 30.18783
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_597.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_597.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_597.jpg, -0.05761736, 1, 0, 30.19055
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_698.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_698.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_698.jpg, -0.0254004, 1, 0, 30.19022
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_800.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_800.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_800.jpg, -0.06084691, 1, 0, 30.19083
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_27_899.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_27_899.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_27_899.jpg, 0, 1, 0, 30.1902
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_000.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_000.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_000.jpg, -0.1099026, 1, 0, 30.18798
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_100.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_100.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_100.jpg, -0.07399499, 1, 0, 30.1905
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_201.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_201.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_201.jpg, 0, 1, 0, 30.19009
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_302.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_302.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_302.jpg, -0.189732, 1, 0, 30.18226
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_402.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_402.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_402.jpg, 0, 1, 0, 30.18967
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_503.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_503.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_503.jpg, 0, 1, 0, 30.19025
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_605.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_605.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_605.jpg, -0.1075527, 1, 0, 30.18791
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_706.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_706.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_706.jpg, 0, 1, 0, 30.19004
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_808.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_808.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_808.jpg, 0, 1, 0, 30.19029
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_28_909.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_28_909.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_28_909.jpg, -0.0423453, 1, 0, 30.18998
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_011.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_011.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_011.jpg, -0.08081219, 1, 0, 30.19024
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_111.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_111.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_111.jpg, 0, 1, 0, 30.19015
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_212.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_212.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_212.jpg, -0.126765, 1, 0, 30.18697
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_313.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_313.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_313.jpg, 0, 1, 0, 30.19025
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_414.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_414.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_414.jpg, 0, 1, 0, 30.19027
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_515.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_515.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_515.jpg, -0.08157358, 1, 0, 30.18848
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_617.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_617.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_617.jpg, 0, 1, 0, 30.19017
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_719.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_719.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_719.jpg, 0, 1, 0, 30.19032
C:\Users\Elod\Desktop\data\IMG\center_2022_05_21_20_03_29_820.jpg, C:\Users\Elod\Desktop\data\IMG\left_2022_05_21_20_03_29_820.jpg, C:\Users\Elod\Desktop\data\IMG\right_2022_05_21_20_03_29_820.jpg, -0.2105523, 1, 0, 30.17889
